tx	gene_id	KI_1	KI_2	KI_3	KI_4	KI_5	KO_1	KO_2	KO_3	KO_4	KO_5	WT_1	WT_2	WT_3	WT_4	WT_5
ENSMUST00000156751	ENSMUST00000156751	ENSMUSG00000019888	0	0	0	0	0	0	0	0.05047	0	0	0	0	0.068248	0	0
ENSMUST00000218558	ENSMUST00000218558	ENSMUSG00000111931	0	0	0	0	0	0	0	0	0	0	0	0	0.055663	0	0
ENSMUST00000175211	ENSMUST00000175211	ENSMUSG00000092952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000138522	ENSMUST00000138522	ENSMUSG00000019888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000163753	ENSMUST00000163753	ENSMUSG00000019888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000130580	ENSMUST00000130580	ENSMUSG00000019888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000138016	ENSMUST00000138016	ENSMUSG00000019888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000219683	ENSMUST00000219683	ENSMUSG00000019888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000218554	ENSMUST00000218554	ENSMUSG00000019888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000143640	ENSMUST00000143640	ENSMUSG00000019888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000020039	ENSMUST00000020039	ENSMUSG00000019888	12.370924	4.892552	5.545537	7.954651	7.28059	9.010715	10.502686	13.565224	4.376753	7.243149	11.305614	6.011665	7.681464	13.144348	8.503074
ENSMUST00000219521	ENSMUST00000219521	ENSMUSG00000112342	0	0	0	0.011946	0	0.011721	0	0	0	0	0	0	0	0	0
ENSMUST00000218984	ENSMUST00000218984	ENSMUSG00000019888	0.273735	0.135373	0.146672	0.267843	0.265946	0.270993	0.231232	0.17787	0.218079	0.150087	0.340142	0.173318	0.240536	0.364727	0.158512
ENSMUST00000120748	ENSMUST00000120748	ENSMUSG00000019888	82.354388	29.277567	34.284408	49.996282	64.735765	60.10797	63.972098	80.46358	25.185937	49.064733	72.017138	44.771333	38.116941	83.72946	52.477291
ENSMUST00000218629	ENSMUST00000218629	ENSMUSG00000111990	0.162423	0.023879	0.104095	0.064289	0.073694	0.264905	0.077823	0.117122	0.031905	0.015816	0.107411	0.050153	0.105709	0.170448	0.069958
ENSMUST00000220420	ENSMUST00000220420	ENSMUSG00000112012	0	0	0	0	0	0	0	0	0.119482	0	0	0	0	0	0
ENSMUST00000219113	ENSMUST00000219113	ENSMUSG00000112073	0.959749	3.402607	0	0.428711	3.25376	0.216832	6.416431	1.967865	0.281854	1.377344	0.939584	2.119977	1.145981	0.563405	0.479705
ENSMUST00000183296	ENSMUST00000183296	ENSMUSG00000098139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000020040	ENSMUST00000020040	ENSMUSG00000019890	0.31936	2.644222	0.32986	0.233645	0.318144	0.274767	0.777632	0.873459	0.435625	1.264326	0.520805	0.418432	0.095965	0.37178	0.152105
ENSMUST00000219445	ENSMUST00000219445	ENSMUSG00000044921	1.166474	3.036924	1.495431	2.231156	0.728329	1.42142	0.890545	1.094378	4.017143	2.231786	0.965659	1.197022	2.574967	1.054833	1.258962
ENSMUST00000220230	ENSMUST00000220230	ENSMUSG00000044921	0.111892	0.42696	0.216949	0.402729	0.208596	0.276883	0.134871	0.17963	0.591225	0.186127	0.185559	0.145598	0.294135	0.242716	0.159588
ENSMUST00000055355	ENSMUST00000055355	ENSMUSG00000044921	0.777019	2.596409	0.779718	1.905652	0.726016	0.843954	0.731769	1.192626	2.663385	1.272164	1.01902	1.056578	2.609377	1.008994	0.663403
ENSMUST00000219679	ENSMUST00000219679	ENSMUSG00000112221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000218188	ENSMUST00000218188	ENSMUSG00000112845	0	0	0	0	0	0	0	0	0.100597	0	0	0	0	0	0
ENSMUST00000220405	ENSMUST00000220405	ENSMUSG00000112845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000218083	ENSMUST00000218083	ENSMUSG00000112845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000218458	ENSMUST00000218458	ENSMUSG00000112046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000219699	ENSMUST00000219699	ENSMUSG00000112046	0	0	0	0	0.075679	0	0	0	0	0	0	0	0	0	0
ENSMUST00000217946	ENSMUST00000217946	ENSMUSG00000036602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000167156	ENSMUST00000167156	ENSMUSG00000036602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000040859	ENSMUST00000040859	ENSMUSG00000036602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000164226	ENSMUST00000164226	ENSMUSG00000036602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000218681	ENSMUST00000218681	ENSMUSG00000036602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000219194	ENSMUST00000219194	ENSMUSG00000036602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000218282	ENSMUST00000218282	ENSMUSG00000036602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000218508	ENSMUST00000218508	ENSMUSG00000036602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000170026	ENSMUST00000170026	ENSMUSG00000090638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000218841	ENSMUST00000218841	ENSMUSG00000019892	0	0	0	0.075672	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000166240	ENSMUST00000166240	ENSMUSG00000019892	0.010514	0.009273	0	0.005348	0	0.014697	0	0	0	0	0	0	0	0	0.010883
ENSMUST00000104340	ENSMUST00000104340	ENSMUSG00000077528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000217834	ENSMUST00000217834	ENSMUSG00000019892	0	0	0	0	0	0	0	0	0.030634	0	0	0	0	0.021783	0
ENSMUST00000220380	ENSMUST00000220380	ENSMUSG00000112622	0	0	0.004644	0	0	0	0	0	0	0	0	0	0	0.004043	0
ENSMUST00000020043	ENSMUST00000020043	ENSMUSG00000019892	0	0	0	0	0	0	0	0	0	0	0	0	0.043741	0.009402	0
ENSMUST00000123364	ENSMUST00000123364	ENSMUSG00000019892	0	0	0	0	0.017283	0	0.015242	0	0.018754	0.018586	0	0	0	0	0
ENSMUST00000218844	ENSMUST00000218844	ENSMUSG00000019894	0.011725	0	0	0.011727	0	0.010927	0	0	0.028795	0.014861	0	0	0	0.020363	0.012123
ENSMUST00000179636	ENSMUST00000179636	ENSMUSG00000019894	0	0.065882	0.083474	0.12685	0.155254	0.182814	0.030206	0.083407	0.445493	0	0.06251	0.09352	0.511832	0.21538	0.106046
ENSMUST00000217905	ENSMUST00000217905	ENSMUSG00000019894	0.056673	0.08526	0	0	0	0.039912	0	0	0.085389	0	0	0	0.105514	0.044044	0
ENSMUST00000074204	ENSMUST00000074204	ENSMUSG00000019894	0.127816	0	0	0	0	0	0	0	0	0.414943	0	0	0	0	0
ENSMUST00000219936	ENSMUST00000219936	ENSMUSG00000019894	0	0	0	0	0	0	0	0	0.014325	0	0	0	0	0	0
ENSMUST00000220020	ENSMUST00000220020	ENSMUSG00000112923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000219620	ENSMUST00000219620	ENSMUSG00000112636	0	0	0	0.068146	0	0	0.068667	0	0	0	0	0	0	0	0
ENSMUST00000218784	ENSMUST00000218784	ENSMUSG00000112319	0.037642	0.132813	0.084453	0.047672	0.109393	0.140325	0.180342	0.205093	0.044353	0.117285	0.082963	0.10229	0.097991	0.073727	0.129724
ENSMUST00000218950	ENSMUST00000218950	ENSMUSG00000112644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000217758	ENSMUST00000217758	ENSMUSG00000112839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000182615	ENSMUST00000182615	ENSMUSG00000098173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000218181	ENSMUST00000218181	ENSMUSG00000112554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000220325	ENSMUST00000220325	ENSMUSG00000112570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000082696	ENSMUST00000082696	ENSMUSG00000064630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000218778	ENSMUST00000218778	ENSMUSG00000112281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000217869	ENSMUST00000217869	ENSMUSG00000112403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000218668	ENSMUST00000218668	ENSMUSG00000112382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000181634	ENSMUST00000181634	ENSMUSG00000091779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000180664	ENSMUST00000180664	ENSMUSG00000091779	0	0	0.006252	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000170919	ENSMUST00000170919	ENSMUSG00000091779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000181287	ENSMUST00000181287	ENSMUSG00000097427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000180692	ENSMUST00000180692	ENSMUSG00000097427	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03261	0
ENSMUST00000181179	ENSMUST00000181179	ENSMUSG00000097878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000181166	ENSMUST00000181166	ENSMUSG00000097878	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03261	0
ENSMUST00000181059	ENSMUST00000181059	ENSMUSG00000097550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000180568	ENSMUST00000180568	ENSMUSG00000097550	0	0	0.006252	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000180889	ENSMUST00000180889	ENSMUSG00000094144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000181239	ENSMUST00000181239	ENSMUSG00000094144	0	0	0.006252	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000179258	ENSMUST00000179258	ENSMUSG00000094144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000181703	ENSMUST00000181703	ENSMUSG00000095022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000181707	ENSMUST00000181707	ENSMUSG00000095022	0	0	0.006252	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000177792	ENSMUST00000177792	ENSMUSG00000095022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000181615	ENSMUST00000181615	ENSMUSG00000090854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000181036	ENSMUST00000181036	ENSMUSG00000090854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000163113	ENSMUST00000163113	ENSMUSG00000090854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000157718	ENSMUST00000157718	ENSMUSG00000088343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000183556	ENSMUST00000183556	ENSMUSG00000099264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000158557	ENSMUST00000158557	ENSMUSG00000089182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000158394	ENSMUST00000158394	ENSMUSG00000089019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000218141	ENSMUST00000218141	ENSMUSG00000112044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000082498	ENSMUST00000082498	ENSMUSG00000064432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000104219	ENSMUST00000104219	ENSMUSG00000077407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000195090	ENSMUST00000195090	ENSMUSG00000103775	0	0	0	0	0.103733	0.045687	0.047113	0	0	0.05745	0.065196	0	0.063865	0	0.050382
ENSMUST00000130665	ENSMUST00000130665	ENSMUSG00000036019	0	0	0	0	0	0.05811	0.026059	0	0	0	0	0	0	0.025486	0
ENSMUST00000061506	ENSMUST00000061506	ENSMUSG00000036019	9.084057	10.29363	7.45423	10.615179	8.940012	10.353679	8.825154	8.116278	13.709337	12.024317	9.309502	7.05035	12.392362	10.038209	9.862371
ENSMUST00000147997	ENSMUST00000147997	ENSMUSG00000036019	0.192724	0	0.112088	0	0	0	0.528093	0	0.743129	0	0	0.496272	0	0	0
ENSMUST00000133441	ENSMUST00000133441	ENSMUSG00000036019	0	0	0	0.36413	1.856938	0	0	0	0.763512	0.808941	0.732296	0	0	0.232319	1.116113
ENSMUST00000143691	ENSMUST00000143691	ENSMUSG00000036019	0.709268	1.205282	0.95384	0.990273	0.660815	1.427965	1.3272	1.026649	2.422597	0.74633	1.287978	0.750997	1.226556	1.245692	0.98568
ENSMUST00000219067	ENSMUST00000219067	ENSMUSG00000112193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014476
ENSMUST00000218706	ENSMUST00000218706	ENSMUSG00000112176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000219124	ENSMUST00000219124	ENSMUSG00000112512	0.509375	0.478329	0.536737	0.718239	0.624762	0.643191	0.67725	0.50547	1.221036	0.307289	0.565312	0.316542	0.812824	0.4692	0.492355
ENSMUST00000139741	ENSMUST00000139741	ENSMUSG00000036019	1.543218	2.111221	0.666548	2.250897	1.14417	2.457081	2.970094	1.710323	4.43822	2.162448	1.764937	1.707115	1.616215	0.993503	2.699985
ENSMUST00000219490	ENSMUST00000219490	ENSMUSG00000084399	1.322565	1.895704	1.421613	2.005824	1.866523	2.494679	2.332086	1.868721	4.618039	1.94316	2.00999	1.232821	3.135216	2.095703	2.30807
ENSMUST00000118054	ENSMUST00000118054	ENSMUSG00000084399	0.273152	0.481911	0	0.633757	0.988389	1.238617	0.739173	0	1.302038	0.524045	0.468472	0.841526	0	1.0833	0.862309
ENSMUST00000219546	ENSMUST00000219546	ENSMUSG00000112900	0.870668	1.379846	0.879331	1.388008	1.075569	1.856706	1.598153	1.205934	3.601501	1.18997	1.444614	0.984171	1.92094	1.313446	1.41841
ENSMUST00000160167	ENSMUST00000160167	ENSMUSG00000089904	0	0	0	0	0.530169	0	0	0	0	0	0	0	0	0	0
ENSMUST00000217855	ENSMUST00000217855	ENSMUSG00000112571	1.365291	1.850312	1.367756	2.144245	1.929323	3.411732	2.162801	2.034982	5.559881	1.411199	2.541119	1.319194	3.039791	1.7623	2.186438
ENSMUST00000161364	ENSMUST00000161364	ENSMUSG00000085282	0	0	0	0.133023	0.337168	0	0	0.483549	0	0.261951	0.350657	0	0	0.349783	0
ENSMUST00000145794	ENSMUST00000145794	ENSMUSG00000085282	0.500171	0.526296	0.447535	0.614473	0.575581	0.785058	0.336209	0.408851	1.012208	0.676458	0.517748	0.442327	0.799408	0.591119	0.689892
ENSMUST00000046638	ENSMUST00000046638	ENSMUSG00000036009	4.215953	4.213939	3.401257	3.331565	3.372426	3.500594	3.948601	2.941395	4.722566	3.464211	3.1231	2.452317	3.813708	3.192518	3.355119
ENSMUST00000176924	ENSMUST00000176924	ENSMUSG00000036009	0	0	0.279456	0.301996	0	0.148003	0	0.054989	0.316265	0	0.316724	0.278729	0.547212	0	0
ENSMUST00020181871	ENSMUST00020181871	ENSMUSG00002075809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000218986	ENSMUST00000218986	ENSMUSG00000112820	0.061492	0.097633	0.118258	0.105131	0.080433	0.103155	0.188543	0.1892	0.10143	0.057477	0.130101	0.063803	0.208098	0.216785	0.178016
ENSMUST00000176040	ENSMUST00000176040	ENSMUSG00000036009	0	0.071289	0	0	0	0	0.084763	0	0.284807	0	0.095016	0.132222	0.542954	0	0
ENSMUST00000176830	ENSMUST00000176830	ENSMUSG00000036009	0.463199	1.140057	0.148686	0.665799	0.820826	1.022336	0.446377	0.292883	0.475815	0.351959	0.614105	0.406631	0.397252	0.836681	0.248279
ENSMUST00000020049	ENSMUST00000020049	ENSMUSG00000019897	8.65377	9.063633	6.973024	8.70294	6.766142	7.380416	8.189469	7.315345	8.365084	7.783648	7.263126	6.218252	6.762554	7.162137	6.93082
ENSMUST00000133538	ENSMUST00000133538	ENSMUSG00000019897	1.876185	2.138668	1.741072	1.95306	1.60619	2.415487	2.018352	1.536433	2.331738	2.082501	1.646761	1.038086	2.509546	2.034761	1.831928
ENSMUST00000155406	ENSMUST00000155406	ENSMUSG00000019897	0	2.448252	0	1.866595	2.068702	0	2.639232	1.766535	1.757689	2.874644	0	1.828873	0	1.888968	0
ENSMUST00020183711	ENSMUST00020183711	ENSMUSG00002076481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000157459	ENSMUST00000157459	ENSMUSG00000088084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000219122	ENSMUST00000219122	ENSMUSG00000111914	0	0.03043	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000219276	ENSMUST00000219276	ENSMUSG00000112034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000217719	ENSMUST00000217719	ENSMUSG00000112668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000220086	ENSMUST00000220086	ENSMUSG00000112523	0	0.199362	0.036013	0	0	0	0.325434	0.180798	0	0.044093	0	0.027861	0.098096	0.063423	0.116326
ENSMUST00000071120	ENSMUST00000071120	ENSMUSG00000056877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000220063	ENSMUST00000220063	ENSMUSG00000112520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000217782	ENSMUST00000217782	ENSMUSG00000112066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000029404	ENSMUST00000029404	ENSMUSG00000053825	0.140145	0.055261	0.067323	0.127618	0.16169	0.240509	0.041517	0.077877	0.426392	0.370664	0.114892	0.055676	0.356094	0.234079	0.138481
ENSMUST00000169303	ENSMUST00000169303	ENSMUSG00000053825	0.016618	0	0	0	0	0	0.015754	0	0.025714	0	0.044452	0.060948	0	0	0.049041
ENSMUST00000217854	ENSMUST00000217854	ENSMUSG00000053825	0.005678	0	0.010728	0.012837	0.006242	0	0	0	0.0339	0.015226	0.007593	0	0.027522	0.004711	0.01402
ENSMUST00000204688	ENSMUST00000204688	ENSMUSG00000108029	0	0	0	0	0	0.082002	0	0.084228	0	0	0	0	0	0	0
ENSMUST00000218463	ENSMUST00000218463	ENSMUSG00000112201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000219229	ENSMUST00000219229	ENSMUSG00000112201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000219024	ENSMUST00000219024	ENSMUSG00000053825	0	0.013517	0.023155	0	0	0	0	0	0	0	0	0	0.024665	0	0
ENSMUST00000165067	ENSMUST00000165067	ENSMUSG00000035948	0.155789	0.284963	0.155595	1.416334	0.241918	0.318254	0.118761	0.066083	1.395946	1.140809	0.452028	0.139479	1.349208	0.263396	0.312806
ENSMUST00000217746	ENSMUST00000217746	ENSMUSG00000112443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000044668	ENSMUST00000044668	ENSMUSG00000035948	0.072522	0.086672	0.104598	0.371637	0.042237	0.035833	0.045675	0	0	0.286548	0.08133	0	0.182911	0.02036	0.083741
ENSMUST00000217922	ENSMUST00000217922	ENSMUSG00000112849	0	0	0.03838	0.114743	0	0.037424	0	0.115657	0.142993	0	0	0.029703	0.209215	0.06765	0.04133
ENSMUST00000218891	ENSMUST00000218891	ENSMUSG00000112863	0.034307	0.121094	0.065674	0.097988	0.036735	0	0.065874	0	0.325319	0.040164	0.091058	0.076173	0.089372	0.057763	0
ENSMUST00000065567	ENSMUST00000065567	ENSMUSG00000035948	0.06755	0.049395	0	0.199907	0.124633	0.099145	0.058175	0.036131	0.404542	0.272861	0.094849	0.060206	0.176559	0.088097	0.126015
ENSMUST00000157840	ENSMUST00000157840	ENSMUSG00000088465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000220167	ENSMUST00000220167	ENSMUSG00000112466	0	0	0	0	0	0	0	0	0	0.023486	0.019129	0	0.018824	0.012142	0
ENSMUST00000218791	ENSMUST00000218791	ENSMUSG00000112466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000219664	ENSMUST00000219664	ENSMUSG00000112466	0.006798	0.005996	0	0	0	0	0	0	0.007998	0.028662	0	0	0.008847	0.005702	0
ENSMUST00000020057	ENSMUST00000020057	ENSMUSG00000019906	0.472441	0.347269	0.241578	0.409013	0.23896	0.485456	0.086404	0.128546	0.803331	1.152561	0.215856	0.243066	0.706147	0.355553	0.231834
ENSMUST00000105280	ENSMUST00000105280	ENSMUSG00000019906	0	0	0	0	0.096426	0	0.175596	0.190951	0	0.05438	0.284808	0	0	0.145024	0
ENSMUST00000218031	ENSMUST00000218031	ENSMUSG00000019906	0	0.153717	0.020116	0.022887	0	0	0.023011	0	0.444603	0	0.102077	0.122056	0.285478	0.02096	0.059848
ENSMUST00000194653	ENSMUST00000194653	ENSMUSG00000102934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00020182931	ENSMUST00020182931	ENSMUSG00002075236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000000445	ENSMUST00000000445	ENSMUSG00000000435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014348
ENSMUST00000044210	ENSMUST00000044210	ENSMUSG00000035923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000050702	ENSMUST00000050702	ENSMUSG00000035916	0.029486	0.009752	0.021303	0.017488	0.012138	0.041217	0.063519	0	0.030326	0.05594	0.034069	0	0.038368	0.027812	0.007632
ENSMUST00000218399	ENSMUST00000218399	ENSMUSG00000035916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000165341	ENSMUST00000165341	ENSMUSG00000091455	0.096056	0.054654	0.05075	0.085264	0.064658	0.077963	0.044498	0.062593	0.131096	0.15193	0.098189	0.02068	0.112892	0.09092	0.048124
ENSMUST00000219670	ENSMUST00000219670	ENSMUSG00000112910	0	0	0	0	0	0.011279	0	0	0	0.014141	0	0	0	0	0
ENSMUST00000219675	ENSMUST00000219675	ENSMUSG00000112401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000219263	ENSMUST00000219263	ENSMUSG00000019907	17.218359	18.356504	13.406876	16.906159	19.856626	18.789274	18.965465	16.770859	23.911893	16.582907	11.730113	12.505965	17.44583	20.00922	18.336994
ENSMUST00000070663	ENSMUST00000070663	ENSMUSG00000019907	18.516491	8.171766	10.151245	17.802769	16.860725	16.499189	8.509131	8.017299	24.658394	29.777353	15.349084	9.54912	29.796319	13.539962	12.820643
ENSMUST00000219759	ENSMUST00000219759	ENSMUSG00000019907	26.448619	18.601467	16.815819	24.11747	17.240961	20.006148	14.937006	15.993628	31.858897	34.872086	15.553185	11.654417	30.98692	21.157552	19.387734
ENSMUST00000218773	ENSMUST00000218773	ENSMUSG00000019907	6.235922	8.581487	5.585848	5.730726	7.893245	7.563411	10.316077	7.832786	9.594765	9.880185	7.942951	4.942222	6.149577	6.250786	6.849229
ENSMUST00000219068	ENSMUST00000219068	ENSMUSG00000019907	2.701938	2.852544	2.599863	3.894455	2.776509	4.702581	4.392436	3.034028	5.991055	3.829263	3.995152	2.707723	4.821905	3.890733	3.227436
ENSMUST00000218161	ENSMUST00000218161	ENSMUSG00000019907	4.218958	4.87359	3.701996	4.721003	4.674902	9.050105	7.525719	5.212554	10.390943	6.325562	5.430432	4.410086	8.728162	5.691457	5.084843
ENSMUST00000219653	ENSMUST00000219653	ENSMUSG00000019907	2.231005	2.165677	1.72512	3.648478	1.262775	3.27344	2.705051	2.546764	5.114687	2.938881	2.869453	1.199089	4.135273	2.397671	2.177051
ENSMUST00000219559	ENSMUST00000219559	ENSMUSG00000019907	0.105687	0.090038	0	0	0.113071	0.090854	0.09629	0.096925	0	0.385303	0.128334	0.159161	0.125562	0.085209	0.502282
ENSMUST00000095313	ENSMUST00000095313	ENSMUSG00000035873	22.236048	25.041629	20.618673	25.439061	22.174243	21.291116	23.887211	23.450493	20.947139	23.689494	19.507364	17.063228	21.032178	21.083162	21.838474
ENSMUST00000218332	ENSMUST00000218332	ENSMUSG00000035873	0.079862	0	0	0	0	0	0.283027	0	0	0	0	0	0	0	0.091168
ENSMUST00000083719	ENSMUST00000083719	ENSMUSG00000065653	19.624626	29.942694	36.261132	19.457055	27.198645	31.396494	19.47904	30.019157	8.34194	16.596395	36.404157	27.420399	15.256624	14.205428	34.448094
ENSMUST00000217857	ENSMUST00000217857	ENSMUSG00000112532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00020181706	ENSMUST00020181706	ENSMUSG00002075138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000218418	ENSMUST00000218418	ENSMUSG00000112532	0	0	0	0.124682	0	0	0.080716	0	0	0.065368	0	0	0	0	0
ENSMUST00000220211	ENSMUST00000220211	ENSMUSG00000112532	0.074668	0.079029	0.114996	0.079945	0.163424	0.090461	0.048351	0.071811	0.035143	0.085953	0.088793	0.127318	0.097172	0.068899	0.115888
ENSMUST00000217917	ENSMUST00000217917	ENSMUSG00000112065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000105276	ENSMUST00000105276	ENSMUSG00000035864	0.079177	0	0	0	0	0	0	0	0	0	0	0.120082	0	0	0
ENSMUST00000064054	ENSMUST00000064054	ENSMUSG00000035864	0.902418	0.333416	0.363793	1.180981	0.911366	1.241041	0.28404	0.548988	2.674533	2.042142	0.98136	0.610679	2.515705	1.620398	1.053185
ENSMUST00000147593	ENSMUST00000147593	ENSMUSG00000035864	0	0	0	0	0	0	0	0	0.183832	0.122461	0	0	0	0	0
ENSMUST00000156979	ENSMUST00000156979	ENSMUSG00000035864	0	0	0	0	0	0.04132	0	0.048897	0.187792	0	0	0	0	0.039948	0
ENSMUST00000218023	ENSMUST00000218023	ENSMUSG00000112039	0	0	0	0	0	0.020131	0	0	0.07654	0	0	0	0.028122	0	0
ENSMUST00000219164	ENSMUST00000219164	ENSMUSG00000111910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000146618	ENSMUST00000146618	ENSMUSG00000035864	0	0	0.00801	0.015684	0	0.055594	0	0.015752	0.048378	0.038679	0.098077	0.0064	0.079303	0.01408	0
ENSMUST00000126278	ENSMUST00000126278	ENSMUSG00000035864	0	0.008022	0	0	0	0	0	0	0	0	0	0	0	0	0.037925
ENSMUST00000219940	ENSMUST00000219940	ENSMUSG00000112905	0	0	0	0	0	0.025095	0.008598	0	0.052829	0.020969	0	0.006654	0.093454	0.037655	0.009285
ENSMUST00020183132	ENSMUST00020183132	ENSMUSG00002075962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
