tx	gene_id	KI_1	KI_2	KI_3	KI_4	KI_5	KO_1	KO_2	KO_3	KO_4	KO_5	WT_1	WT_2	WT_3	WT_4	WT_5
ENSMUST00000045296	ENSMUST00000045296	ENSMUSG00000036840	762.894	986.155	675.497	817.12	681.629	801.966	819.449	619.143	816.603	706.939	451.349	673.413	649.735	755.489	669.442
ENSMUST00000238340	ENSMUST00000238340	ENSMUSG00000074178	9.325	18	9.601	10.688	6.671	18.195	11	12	18.602	30	12	8.047	23.12	14.578	22
ENSMUST00000098532	ENSMUST00000098532	ENSMUSG00000074178	6.675	0	3.399	6.312	6.329	2.805	0	0	10.398	0	0	4.953	4.88	11.422	0
ENSMUST00000209389	ENSMUST00000209389	ENSMUSG00000031652	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUST00000034074	ENSMUST00000034074	ENSMUSG00000031652	2175.612	3502.896	2508.558	2975.39	2072.137	2489.074	2920.641	2931.792	2114.4	2050.799	1792.374	2907.5	1417.839	2533.32	2077.882
ENSMUST00000210029	ENSMUST00000210029	ENSMUSG00000031652	82.388	258.104	122.442	159.61	110.863	160.926	169.359	167.208	160.6	110.201	78.626	107.5	82.161	132.68	122.118
ENSMUST00000184161	ENSMUST00000184161	ENSMUSG00000098434	6	8	4	14	4	2	5	3	0	5	2	4	1	6	6
ENSMUST00000183752	ENSMUST00000183752	ENSMUSG00000098534	3	0	2	3	4	0	2	2	3	4	0	2	1	4	1
ENSMUST00000210405	ENSMUST00000210405	ENSMUSG00000109706	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1
ENSMUST00000183394	ENSMUST00000183394	ENSMUSG00000099162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000157636	ENSMUST00000157636	ENSMUSG00000088261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000183478	ENSMUST00000183478	ENSMUSG00000066362	53.448	45.449	13.548	59.701	18.755	32.913	38.586	20.417	23.952	25.252	35.302	71.249	42.358	41.99	25.377
ENSMUST00000209794	ENSMUST00000209794	ENSMUSG00000110349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000184692	ENSMUST00000184692	ENSMUSG00000098854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000183611	ENSMUST00000183611	ENSMUSG00000098684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000183718	ENSMUST00000183718	ENSMUSG00000099207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000184702	ENSMUST00000184702	ENSMUSG00000099207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000183344	ENSMUST00000183344	ENSMUSG00000098257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000184995	ENSMUST00000184995	ENSMUSG00000098768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000184323	ENSMUST00000184323	ENSMUSG00000098391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000195652	ENSMUST00000195652	ENSMUSG00000098391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000184406	ENSMUST00000184406	ENSMUSG00000098360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000183446	ENSMUST00000183446	ENSMUSG00000098295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000210935	ENSMUST00000210935	ENSMUSG00000097248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000034076	ENSMUST00000034076	ENSMUSG00000031654	0	0	0	2.049	0	0	0	0	2.027	2	0	0	0	0	0
ENSMUST00000211279	ENSMUST00000211279	ENSMUSG00000031654	0	0	0	0	0	0	0	0	10.973	0	2	0	5.268	0	0
ENSMUST00000169693	ENSMUST00000169693	ENSMUSG00000031654	3	0	3	3.951	4	3	0	0	0	0	0	0	9.732	2	3
ENSMUST00000180700	ENSMUST00000180700	ENSMUSG00000097248	0	0	0	1	0	1.333	0	0	0	0	0	0	1	0	0
ENSMUST00000182174	ENSMUST00000182174	ENSMUSG00000097248	0	0	0	0	0	0.667	0	0	0	0	0	0	0	0	0
ENSMUST00000181159	ENSMUST00000181159	ENSMUSG00000097248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000180806	ENSMUST00000180806	ENSMUSG00000097248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000182650	ENSMUST00000182650	ENSMUSG00000097248	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1
ENSMUST00000211631	ENSMUST00000211631	ENSMUSG00000097248	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
ENSMUST00000182758	ENSMUST00000182758	ENSMUSG00000097248	1	0	0	2	0	0	0	0	3	0	0	0	0	0	0
ENSMUST00000181898	ENSMUST00000181898	ENSMUSG00000097248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000211487	ENSMUST00000211487	ENSMUSG00000097248	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUST00000183294	ENSMUST00000183294	ENSMUSG00000097992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000182952	ENSMUST00000182952	ENSMUSG00000098086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000210170	ENSMUST00000210170	ENSMUSG00000097248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000093342	ENSMUST00000093342	ENSMUSG00000069971	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUST00020182565	ENSMUST00020182565	ENSMUSG00002075434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000165770	ENSMUST00000165770	ENSMUSG00000045333	48.185	0	0	88.041	56.061	101.359	27.602	0	75.965	30.544	52.156	0	89.768	22.39	0
ENSMUST00000109655	ENSMUST00000109655	ENSMUSG00000045333	42.815	51.14	47	7.302	13.939	20.655	69.091	33.906	30.028	71.168	15.844	19.666	30.839	17.277	48.851
ENSMUST00000052250	ENSMUST00000052250	ENSMUSG00000045333	0	106.048	0	0	0	0	0	53.094	45.784	78.288	0	114.245	0	74.334	41.149
ENSMUST00000174764	ENSMUST00000174764	ENSMUSG00000045333	0	14.812	0	0	0	0	0	0	0	0	0	5.088	0	0	0
ENSMUST00000174249	ENSMUST00000174249	ENSMUSG00000045333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000173725	ENSMUST00000173725	ENSMUSG00000045333	0	0	0	0	0	0	2.152	0	0	0	0	0	0	0	0
ENSMUST00000173092	ENSMUST00000173092	ENSMUSG00000045333	0	0	0	6.657	0	7.986	1.154	0	7.223	0	0	0	4.393	0	0
ENSMUST00000212350	ENSMUST00000212350	ENSMUSG00000110719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000239289	ENSMUST00000239289	ENSMUSG00000118626	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUST00000095214	ENSMUST00000095214	ENSMUSG00000036810	796.746	1045.041	765.506	705.401	669.383	800.619	777.074	699.159	651.936	746.676	504.149	779.234	526.483	831.506	689.593
ENSMUST00000131891	ENSMUST00000131891	ENSMUSG00000036810	0	1.598	3.448	0	1.563	0	3.129	5.143	0	1.635	2.041	1.521	0	1.597	0
ENSMUST00000127490	ENSMUST00000127490	ENSMUSG00000036810	28.915	23.769	8.392	58.865	0	25.019	10.122	37.206	0	53.159	17.176	8.671	8.391	18.164	9.559
ENSMUST00000121097	ENSMUST00000121097	ENSMUSG00000036810	100.339	143.19	104.653	130.734	107.559	115.362	125.96	110.577	127.057	97.53	66.639	116.575	80.126	108.732	109.849
ENSMUST00000128290	ENSMUST00000128290	ENSMUSG00000036810	0	6.401	0	0	13.495	0	20.715	22.915	0	0	16.995	0	0	0	0
ENSMUST00000117775	ENSMUST00000117775	ENSMUSG00000036810	0	0	0	0	0	0	0	0	2.007	0	0	0	0	0	0
ENSMUST00000034079	ENSMUST00000034079	ENSMUSG00000031657	1252.993	1285.963	975.712	1191.444	1005.89	770.85	1048.128	845.699	820.762	812.884	729.012	941.261	633.807	1182.577	826.908
ENSMUST00000121949	ENSMUST00000121949	ENSMUSG00000031657	11.246	0	0	0	0	0	0	0	0	0	0	0	22.009	0	0
ENSMUST00000069786	ENSMUST00000069786	ENSMUSG00000055968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000184847	ENSMUST00000184847	ENSMUSG00000099080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000131682	ENSMUST00000131682	ENSMUSG00000031657	12.788	19.946	10.086	16.797	5.787	27.223	20.654	9.006	11.394	16.57	14.836	5.766	8.237	11.518	19.759
ENSMUST00000146946	ENSMUST00000146946	ENSMUSG00000031657	14.491	39.99	31.503	22.055	10.207	33.967	31.765	20.458	32.512	25.134	24.598	15.397	33.006	45.941	26.425
ENSMUST00000137452	ENSMUST00000137452	ENSMUSG00000031657	12.482	10.1	11.699	5.704	6.117	13.96	11.452	9.837	13.332	4.411	3.554	10.576	10.941	14.964	12.908
ENSMUST00000074808	ENSMUST00000074808	ENSMUSG00000062704	6	11	5	7	6	5	0	2	7	2	2	4	1	4	3
ENSMUST00000185395	ENSMUST00000185395	ENSMUSG00000062704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000066748	ENSMUST00000066748	ENSMUSG00000036779	13.381	0	0	11.134	48.459	45.493	28.25	10.062	52.373	31.287	56.256	30.465	0	0	64.236
ENSMUST00000119033	ENSMUST00000119033	ENSMUSG00000036779	1602.873	699.005	1398.053	828.034	1110.49	952.526	315.282	1310.168	1064.835	641.696	642.599	648.887	1114.854	1913.57	567.296
ENSMUST00000118952	ENSMUST00000118952	ENSMUSG00000036779	0	1253.702	109.061	999.401	0	868.249	1335.198	320.656	326.784	836.19	418.48	909.65	0	0	844.161
ENSMUST00000125043	ENSMUST00000125043	ENSMUSG00000036779	3.156	10.459	17.152	13.8	4.153	7.015	12.029	19.273	8.605	7.189	3.455	9.28	10.721	18.602	10.991
ENSMUST00000154115	ENSMUST00000154115	ENSMUSG00000036779	21.59	42.833	22.734	30.632	18.898	26.717	26.242	35.842	29.403	5.639	4.209	17.717	7.426	32.828	32.316
ENSMUST00000169037	ENSMUST00000169037	ENSMUSG00000031659	42.301	79.976	26.229	111.047	62.645	123.781	48.35	24.657	50.409	135.885	0	75.65	100.189	144.117	48.845
ENSMUST00000168545	ENSMUST00000168545	ENSMUSG00000031659	0	0	0	0	522.985	45.524	293.036	0	0	115.638	55.473	0	327.352	255.847	120.322
ENSMUST00000171456	ENSMUST00000171456	ENSMUSG00000031659	35.031	94.001	76.684	85.417	0	183.693	36.075	104.397	157.124	162.525	44.195	161.636	0	124.016	101.241
ENSMUST00000098521	ENSMUST00000098521	ENSMUSG00000031659	686.141	887.318	691.118	697.859	106.967	750.267	627.824	536.225	965.928	1413.052	485.848	797.248	366.254	560.69	401.592
ENSMUST00000211311	ENSMUST00000211311	ENSMUSG00000031659	1.527	6.705	4.968	1.677	13.403	1.735	7.715	4.721	9.539	17.278	1.484	12.466	8.205	5.329	0
ENSMUST00000210688	ENSMUST00000210688	ENSMUSG00000031659	0	0	0	0	0	0	0	0	0	5.622	0	0	0	0	0
ENSMUST00000131748	ENSMUST00000131748	ENSMUSG00000031660	1.085	0	0	2.192	1.126	3.436	1.106	1.07	2.257	0	0	0	1.142	0	0
ENSMUST00000034085	ENSMUST00000034085	ENSMUSG00000031660	1683.453	1897.476	1650.633	1890.554	1597.983	1811.111	2156.487	2171.149	1547.043	1332.158	1225.908	2282.314	1088.383	1706.931	1741.461
ENSMUST00000146370	ENSMUST00000146370	ENSMUSG00000031660	45.314	18.613	33.89	36.281	20.418	14.444	41.119	44.054	14.908	0	14.42	33.05	17.503	15.486	20.601
ENSMUST00000139675	ENSMUST00000139675	ENSMUSG00000031660	74.89	119.446	105.881	104.958	99.165	140.363	181.896	159.076	128.423	85.615	91.482	114.853	82.005	97.03	134.126
ENSMUST00000149841	ENSMUST00000149841	ENSMUSG00000031660	88.002	97.544	68.718	90.098	103.952	97.245	129.246	91.273	41.023	66.479	47.845	146.797	55.804	39.958	82.135
ENSMUST00000145609	ENSMUST00000145609	ENSMUSG00000031660	27.965	54.801	45.887	32.478	24.356	31.743	41.637	49.212	58.334	23.006	10.346	53.893	27.162	35.596	26.678
ENSMUST00000135471	ENSMUST00000135471	ENSMUSG00000031660	18.291	62.121	21.991	87.44	0	59.658	60.51	54.166	53.012	51.741	0	19.093	0	0	0
ENSMUST00000211701	ENSMUST00000211701	ENSMUSG00000110280	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUST00000034086	ENSMUST00000034086	ENSMUSG00000031661	3506.842	3698.263	3207.054	3418.836	3864.515	3809.708	6199.365	6508.074	3194.334	1945.955	2011.756	6544.213	2384.156	2176.12	5492.892
ENSMUST00000169179	ENSMUST00000169179	ENSMUSG00000031661	983.972	1047.273	968.016	1160.006	1331.777	1086.288	2158.04	1946.398	954.381	533.821	483.26	1796.081	746.554	625.696	1676.407
ENSMUST00000209918	ENSMUST00000209918	ENSMUSG00000110187	399	513	392	390	479	632	1139	751	528	201	249	607	436	298	745
ENSMUST00000211113	ENSMUST00000211113	ENSMUSG00000031661	1696.187	1842.464	1805.93	2007.158	2023.708	1677.004	3193.594	2958.528	1672.285	1038.224	997.984	3460.705	975.29	1218.184	2672.701
ENSMUST00000034087	ENSMUST00000034087	ENSMUSG00000031662	227.486	300.238	237.73	145.998	143.837	293.749	182.726	289.603	144.64	247.728	128.933	396.095	86.773	227.208	116.586
ENSMUST00000209806	ENSMUST00000209806	ENSMUSG00000031662	49.514	115.762	54.27	48.002	26.163	61.251	58.274	42.397	61.36	57.272	29.067	74.905	35.227	61.792	23.414
ENSMUST00000118370	ENSMUST00000118370	ENSMUSG00000055994	81.657	257.668	182.337	177.07	102.404	117.974	124.379	172.347	0	111.538	120.788	119.807	27.347	133.214	104.475
ENSMUST00000054324	ENSMUST00000054324	ENSMUSG00000055994	0	83.831	0	0	0	0	10.985	12.612	10.706	0	0	0	0	0	0
ENSMUST00000124091	ENSMUST00000124091	ENSMUSG00000055994	53.343	144.501	68.663	35.93	20.596	59.922	82.637	20.79	41.522	55.462	13.212	97.193	31.653	89.786	35.525
ENSMUST00000109634	ENSMUST00000109634	ENSMUSG00000055994	0	0	0	0	0	14.104	0	16.251	53.771	0	0	0	0	0	0
ENSMUST00000043526	ENSMUST00000043526	ENSMUSG00000036712	65.628	367.803	108.985	120.496	87.988	125.154	354.84	27.286	43.623	170.946	122.379	126.487	19.413	0	258.174
ENSMUST00000211554	ENSMUST00000211554	ENSMUSG00000036712	342.021	413.897	397.649	746.868	406.147	629.954	457.384	479.305	754.25	366.891	488.618	265.012	324.226	602.11	229.746
ENSMUST00000209532	ENSMUST00000209532	ENSMUSG00000036712	80.024	0	0	20.788	0	0	0	0	0	0	0	0	22.997	61.286	0
ENSMUST00000209742	ENSMUST00000209742	ENSMUSG00000036712	63.352	92.463	35.906	93.863	23.508	106.172	60.745	29.628	81.512	55.549	92.236	86.165	41.684	63.414	49.878
ENSMUST00000209559	ENSMUST00000209559	ENSMUSG00000036712	1244.947	1943.63	1136.288	765.615	916.866	955.354	1401.065	1363.394	537.749	1192.344	565.464	1288.639	721.718	936.763	1049.224
ENSMUST00000209206	ENSMUST00000209206	ENSMUSG00000036712	163.823	218.927	166.036	30.432	9.531	109.032	228.669	58.613	140.905	61.267	41.979	85.145	0	145.19	78.391
ENSMUST00000109626	ENSMUST00000109626	ENSMUSG00000036712	518.211	750.797	613.812	755.593	482.94	888	483.891	673.003	856.99	653.779	420.965	718.547	555.319	818.453	545.784
ENSMUST00000098519	ENSMUST00000098519	ENSMUSG00000036712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000209266	ENSMUST00000209266	ENSMUSG00000109970	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUST00000211038	ENSMUST00000211038	ENSMUSG00000110299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000209722	ENSMUST00000209722	ENSMUSG00000036712	108.316	234.483	117.49	155.127	94.006	194.335	182.643	125.77	145.972	140.651	103.358	142.797	112.642	120.028	136.803
ENSMUST00000210302	ENSMUST00000210302	ENSMUSG00000036712	2.442	0	16.588	4.24	0	0	8.33	0	0	19.892	0	18.399	0	8.263	0
ENSMUST00000211671	ENSMUST00000211671	ENSMUSG00000036712	53.236	97	48.246	50.978	42	115	102.433	63	87	58.68	63	56.81	53	58.492	61
ENSMUST00000079841	ENSMUST00000079841	ENSMUSG00000056772	0	0	0	1.174	0	1.318	1.001	0	0	0	1.001	1.071	0	1.054	0
ENSMUST00000211407	ENSMUST00000211407	ENSMUSG00000109778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000183771	ENSMUST00000183771	ENSMUSG00000099078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000034090	ENSMUST00000034090	ENSMUSG00000031665	201	243	162	167	192	301	218	207	365	312	172	245	161	250	210
ENSMUST00000177870	ENSMUST00000177870	ENSMUSG00000094790	0	1.004	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUST00000093326	ENSMUST00000093326	ENSMUSG00000069962	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
ENSMUST00000239855	ENSMUST00000239855	ENSMUSG00000119458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000158258	ENSMUST00000158258	ENSMUSG00000088883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000109621	ENSMUST00000109621	ENSMUSG00000043668	333.422	492.112	506.777	425.197	271.622	365.033	402.171	410.193	249.82	221.862	214.772	448.602	190.564	332.05	348.256
ENSMUST00000176616	ENSMUST00000176616	ENSMUSG00000043668	18.578	61.889	71.669	55.966	75.378	63.967	50.829	49.807	28.18	44.138	31.228	62.398	27.436	49.95	45.744
ENSMUST00000176034	ENSMUST00000176034	ENSMUSG00000043668	0	0	1.553	1.837	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000211205	ENSMUST00000211205	ENSMUSG00000109672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000211507	ENSMUST00000211507	ENSMUSG00000109726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000210956	ENSMUST00000210956	ENSMUSG00000109870	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
ENSMUST00000211705	ENSMUST00000211705	ENSMUSG00000109870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000211762	ENSMUST00000211762	ENSMUSG00000110212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00020182816	ENSMUST00020182816	ENSMUSG00002075128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000209208	ENSMUST00000209208	ENSMUSG00000110332	1	1	2	2	2	1	2	2	0	3	3	1	5	2	1
ENSMUST00000048665	ENSMUST00000048665	ENSMUSG00000056608	168.635	410.518	350.432	218.592	166.26	334.832	479.246	272.675	228.679	382.081	208.414	442.834	176.485	243.384	214.844
ENSMUST00000209474	ENSMUST00000209474	ENSMUSG00000056608	3222.931	4754.272	3777.109	4845.472	3776.388	4532.962	4486.625	5936.471	3213.692	3018.102	2930.997	5930.737	1783.258	5287.498	3635.119
ENSMUST00000211034	ENSMUST00000211034	ENSMUSG00000056608	15.032	18.026	18.012	20.004	12.019	14.011	18.004	13.017	17.023	18.046	16.01	14.002	9.004	12.01	10.012
ENSMUST00000109614	ENSMUST00000109614	ENSMUSG00000056608	2846.973	3440.512	2647.848	2986.042	2042.436	2903.438	2722.999	2699.556	2821.384	2592.647	1838.097	2648.87	2130.289	2668.415	2688.634
ENSMUST00000211215	ENSMUST00000211215	ENSMUSG00000056608	8.019	12.02	7.005	4.001	2.003	6.005	4.001	6.009	4.005	4.01	7.004	14.002	6.003	5.004	10.013
ENSMUST00000209531	ENSMUST00000209531	ENSMUSG00000056608	2.004	6.01	2.002	4.001	4.005	5.004	7.002	5.009	5.009	7.022	5.002	4.001	2.001	5.003	3.004
ENSMUST00000209775	ENSMUST00000209775	ENSMUSG00000110166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000211795	ENSMUST00000211795	ENSMUSG00000056608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000210665	ENSMUST00000210665	ENSMUSG00000109812	76	138	76	92	63	72	113	98	99	81	51	81	57	87	73
ENSMUST00000211364	ENSMUST00000211364	ENSMUSG00000109863	25	42	52	47	29	50	45	51	35	30	21	36	28	53	47
ENSMUST00000209493	ENSMUST00000209493	ENSMUSG00000074171	83	84	69	79	69	74	81	47	49	64	35	78	54	81	78
ENSMUST00000098517	ENSMUST00000098517	ENSMUSG00000074171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000211403	ENSMUST00000211403	ENSMUSG00000056608	17.889	44.715	33.611	32.842	21.279	17.335	65.221	22.052	27.741	19.239	28.321	13.984	6.676	21.915	13.682
ENSMUST00000209203	ENSMUST00000209203	ENSMUSG00000056608	268.172	444.547	254.6	177.596	276.567	492.104	519.93	231.919	342.776	205.902	170.935	194.664	131.749	437.462	326.461
ENSMUST00000209423	ENSMUST00000209423	ENSMUSG00000056608	0	0	155.704	173.622	528.302	174.155	0	391.731	0	0	137.479	612.749	0	381.211	0
ENSMUST00000210947	ENSMUST00000210947	ENSMUSG00000056608	267.131	249.926	293.184	254.571	171.016	258.003	364.103	212.707	262.483	164.626	137.84	259.177	257.98	208.511	303.394
ENSMUST00000209746	ENSMUST00000209746	ENSMUSG00000056608	0	0	0	0	1.551	0	0	1.19	0	0	0	0	0	0	0
ENSMUST00000209341	ENSMUST00000209341	ENSMUSG00000056608	71.826	79.788	84.583	98.091	51.914	116.065	126.536	74.725	103.628	61.155	74.111	112.193	77.174	81.107	71.933
ENSMUST00000210887	ENSMUST00000210887	ENSMUSG00000056608	74.081	111.1	66.034	100.203	64.04	148.335	191.163	86.136	194.576	81.101	88.067	129.118	109.286	90.137	105.223
ENSMUST00000211552	ENSMUST00000211552	ENSMUSG00000056608	60.662	96.214	54.122	71.474	89.848	93.877	149.838	79.536	99.965	64.683	71.804	115.438	78.424	76.997	86.03
ENSMUST00000210196	ENSMUST00000210196	ENSMUSG00000110377	10	19	26	14	14	30	26	17	13	15	11	11	13	20	19
ENSMUST00000158554	ENSMUST00000158554	ENSMUSG00000089179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000034091	ENSMUST00000034091	ENSMUSG00000031666	1786.434	2092.148	1506.79	1884.459	1830.433	2321.794	1944.352	1604.411	2120.004	2056.938	1255.962	2127.234	1774.294	1787.646	1889.6
ENSMUST00000210533	ENSMUST00000210533	ENSMUSG00000031666	9.674	10.847	3.632	3.709	5.991	8.525	16.856	11.956	13.008	10.332	4.768	3.705	15.064	12.733	11.917
ENSMUST00000141351	ENSMUST00000141351	ENSMUSG00000031666	20.774	25.124	12.188	24.454	43.426	31.645	43.001	23.785	42.689	30.485	23.865	37.661	28.439	37.691	24.079
ENSMUST00000211136	ENSMUST00000211136	ENSMUSG00000031666	0	0	0	0	0	0	0	118.484	0	0	0	0	0	56.962	0
ENSMUST00000209518	ENSMUST00000209518	ENSMUSG00000031666	0	0	138.79	22.506	0	0	17.287	0	112.995	76.933	91.317	89.318	55.906	191.395	0
ENSMUST00000144190	ENSMUST00000144190	ENSMUSG00000031666	2.688	5.922	14.648	12.1	28.156	9.819	20.71	0	9.13	2.339	7.887	18.834	10.305	5.542	9.961
ENSMUST00000145246	ENSMUST00000145246	ENSMUSG00000031666	0	1.883	4.656	11.635	0	1.868	8.125	6.708	6.035	1.779	3.467	4.214	3.662	2.025	4.281
ENSMUST00000120426	ENSMUST00000120426	ENSMUSG00000031667	29.756	46.734	22.311	31.473	41.961	39.39	35.956	13.977	26.033	25.185	21.751	20.653	33.788	43.532	33.553
ENSMUST00000147361	ENSMUST00000147361	ENSMUSG00000031666	5.877	13.716	6.104	2.644	2.215	19.302	1.625	11.329	12.702	20.139	4.007	0	4.726	9.543	18.767
ENSMUST00000130336	ENSMUST00000130336	ENSMUSG00000031666	20.134	0	13.614	8.173	8.078	18.607	13.298	22.559	16.705	12.749	4.713	10.485	9.321	11.158	9.546
ENSMUST00000210728	ENSMUST00000210728	ENSMUSG00000109727	32	70	35	40	34	29	53	25	43	28	18	26	33	43	49
ENSMUST00000126689	ENSMUST00000126689	ENSMUSG00000031666	4.419	13.36	4.578	4.318	6.701	5.44	7.745	2.768	11.733	1.306	4.014	14.549	1.282	7.304	2.848
ENSMUST00000120213	ENSMUST00000120213	ENSMUSG00000031667	156.727	297.141	177.493	192.388	159.03	210.735	235.854	158.01	199.692	138.282	166.188	110.548	110.149	174.676	122.919
ENSMUST00000120349	ENSMUST00000120349	ENSMUSG00000031667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000125257	ENSMUST00000125257	ENSMUSG00000031667	1252.189	1324.679	1088.77	1228.913	1244.013	1434.813	1343.03	1289.119	1351.759	1188.405	763.236	1509.914	1086.546	1328.011	1537.332
ENSMUST00000109609	ENSMUST00000109609	ENSMUSG00000031667	252.191	259.319	168.668	192.043	210.245	250.816	280.57	242.18	196.925	158.617	150.679	283.607	162.07	195.121	251.463
ENSMUST00000211050	ENSMUST00000211050	ENSMUSG00000031667	0	15.41	0	3.635	0	0	5.122	3.242	0	6.19	0	2.811	3.277	4.369	0
ENSMUST00000210426	ENSMUST00000210426	ENSMUSG00000031667	0	8.644	0	0	0	16.538	3.92	0	20.616	0	1.845	2.542	21.1	0	10.733
ENSMUST00000211618	ENSMUST00000211618	ENSMUSG00000031667	3.092	0	7.066	8.989	4.8	0	10.449	6.782	0	6.28	0	8.106	0	14.761	0
ENSMUST00000209444	ENSMUST00000209444	ENSMUSG00000031667	0	0	2.592	2.721	2.674	6.442	8.487	8.809	4.444	0	1.41	6.302	0	1.958	6.223
ENSMUST00000209311	ENSMUST00000209311	ENSMUSG00000031667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000211042	ENSMUST00000211042	ENSMUSG00000031667	77.044	94.073	91.099	102.838	93.277	106.268	132.613	79.882	130.531	64.042	65.891	101.517	100.071	115.573	115.777
ENSMUST00000153201	ENSMUST00000153201	ENSMUSG00000031667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000210399	ENSMUST00000210399	ENSMUSG00000110189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000209876	ENSMUST00000209876	ENSMUSG00000109755	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000211474	ENSMUST00000211474	ENSMUSG00000110106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00020182572	ENSMUST00020182572	ENSMUSG00002076895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000211576	ENSMUST00000211576	ENSMUSG00000031667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000211546	ENSMUST00000211546	ENSMUSG00000110089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000047783	ENSMUST00000047783	ENSMUSG00000033282	595.49	607.14	497.402	504.656	576.625	682.181	832.068	829.309	568.679	530.718	357.493	736.578	467.829	526.28	699.062
ENSMUST00000139113	ENSMUST00000139113	ENSMUSG00000033282	8.168	0	0	0	0	6.933	0	0	0	0	0	32.201	0	0	9.504
