gene_id	gene_name	KI_1	KI_2	KI_3	KI_4	KI_5	KO_1	KO_2	KO_3	KO_4	KO_5	WT_1	WT_2	WT_3	WT_4	WT_5
ENSMUSG00000000001	Gnai3	3238.36180003633	3958.97968531812	2518.40552223839	2968.35760855466	2464.46795092416	2958.41479880584	3604.39727920117	2814.67138802521	2485.37126909493	2893.84278509401	1576.63551692668	2321.19018504245	1722.33134127993	3099.70979060497	2616.40160619894
ENSMUSG00000000003	Pbsn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000028	Cdc45	293.273922275056	355.952627128971	265.25430909727	301.893068591204	238.89445506278	212.634486421687	340.996980945797	222.740215279691	167.882714822876	232.005671798896	135.691757739558	209.78486895907	142.358195521085	275.210357946479	240.618695950588
ENSMUSG00000000031	H19	795.449099591133	1024.9752703806	2506.77998080155	103.411707433467	998.440458302577	523.824270630421	1929.70312880392	1255.622894905	42.6875098729684	106.276956530204	414.802311816679	766.249795106532	60.4234275323337	603.557192701099	993.802933694304
ENSMUSG00000000037	Scml2	13.9411554119666	8.78396923783288	8.50745808543955	34.1782783291007	12.7789796577197	11.2739715455792	28.5787009179488	12.0628055379864	16.2906388637044	6.61517720084517	10.7019463755322	16.348432576451	11.2176119340944	13.6272341356998	9.53039046686698
ENSMUSG00000000049	Apoh	3.7028987111721	7.013139660454	1.68478258187765	13.6515327280764	4.2369627447073	7.06111744192206	1.94061038171263	9.02893874983395	3.0830461608687	6.07963409131388	4.87495826483541	5.43805149068103	5.42898406738394	2.75257063700919	3.58618009972207
ENSMUSG00000000056	Narf	521.72368329427	682.662239966304	524.372042216184	506.101041014765	394.917734306787	738.463077368681	647.021004713102	445.323775449031	760.170796864279	517.197345598669	308.333488857381	537.080496415631	440.099662491432	534.414094722557	430.243543460915
ENSMUSG00000000058	Cav2	415.817377437084	811.352950214705	306.859400554411	476.896186754394	305.96806188767	439.933108813379	342.048148150029	249.567665407039	511.249623423612	602.665947649165	246.876498510619	310.257307606608	318.630284134748	451.10557442799	363.077532135278
ENSMUSG00000000078	Klf6	2696.7286159475	5705.28051228176	2724.05850640272	3807.51003469925	3208.86296019674	3735.17206187234	3083.23836851806	3117.68179770204	3154.17509132429	3523.74650802392	1543.31785671487	2143.2331019382	2625.83832312216	3824.51369249344	2527.3265415892
ENSMUSG00000000085	Scmh1	683.833076294588	1103.78094926961	682.283562053222	876.784944171836	664.236794043819	812.295493542378	903.580741172905	708.14568689014	808.810485569685	649.354714079974	743.175366369361	843.500677443202	515.05976323055	798.923874255077	740.600364318205
ENSMUSG00000000088	Cox5a	11053.4697404801	11504.2989173791	8822.95476407542	12666.5205501423	8986.1767799786	11616.0843516027	10527.0011029018	8521.94973753655	9060.05713853454	9253.8658161546	7581.83367506578	9989.18031304869	6491.96832711113	11778.2037646774	8030.64002512596
ENSMUSG00000000093	Tbx2	75.4815871179767	123.83302641464	58.421029287327	93.2962011759394	97.4742099245396	147.329392302283	137.005892683846	84.6688830826934	93.3808886091652	107.680475285818	69.8859521229801	113.91964199325	63.8713828274344	87.1138411590185	90.3727898448773
ENSMUSG00000000094	Tbx4	22.3071683714483	64.1592985748651	16.7201723103123	17.4793901687071	12.9037813234807	26.4948741121499	46.1925128222326	69.4751837873515	17.3349947188098	25.6382211150652	12.2833692470038	49.5718385171089	7.91827332262868	18.4916531744158	16.4612121888921
ENSMUSG00000000103	Zfy2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000120	Ngfr	59.6429707593648	77.6853143836974	24.8591582558335	60.1433516039482	50.3783919852426	76.660214790743	42.4178740378825	49.7421429052111	112.266044642912	80.6831554237874	33.789757048607	65.9193818031154	89.7384301401022	63.2677999377869	84.0745083107368
ENSMUSG00000000125	Wnt3	14.6838680946238	18.0053299686009	31.5867791182479	27.0479301415476	29.9951851982283	26.894665650576	34.4919938199018	42.6806431805274	23.0770099932029	17.8315130586336	16.3686183772072	36.1847026986974	15.3147804268916	27.4286794742794	30.1011049625867
ENSMUSG00000000126	Wnt9a	12.352328804419	41.0708292995518	9.08062944723084	11.0631686040518	11.1442963288458	15.5196322928866	5.6751883710027	14.410351335399	20.3041032362147	35.5592348123104	8.42739974852404	14.4272418378919	17.0853984166465	11.3205331940922	15.5067099828676
ENSMUSG00000000127	Fer	314.054433188737	419.819091727422	254.631986800402	339.968535894751	292.957480079379	385.513905726566	353.905831730645	278.539592574241	367.514122189495	380.476263426389	193.728636382131	250.377178056979	239.450203820772	357.702179148781	290.702271784029
ENSMUSG00000000131	Xpo6	690.742019869292	992.08782284029	630.649867441338	761.222875583297	715.582912559361	757.510094182031	862.066027627544	704.433970869007	697.675212608437	673.529744782427	549.136511287148	797.599304391364	472.964476148808	839.190078056634	748.913151753492
ENSMUSG00000000134	Tfe3	261.821575667622	472.118154858616	232.011250248942	361.329664235599	277.171324877765	343.078985337635	334.764409742359	380.763297284559	359.200959852358	301.083223911192	239.033687626675	333.740517419638	195.737310156335	345.385522776059	317.726021188249
ENSMUSG00000000142	Axin2	2550.67434345908	3369.75270368138	2464.23656327676	3039.39393344542	2885.72985916877	3121.16449655563	4607.52551089097	4001.04251460068	2963.75207541938	1383.14535678624	1384.66038680034	3457.48913501745	1695.37780578876	1739.71927324079	3487.51668746437
ENSMUSG00000000148	Brat1	202.905409707494	250.889676697237	172.664859967879	216.321046693478	170.156358605775	259.940168185074	249.595393262553	210.011869900339	246.317013590249	212.759192905034	161.369228093165	237.079213816779	159.758808155113	249.138835871469	196.602108637423
ENSMUSG00000000149	Gna12	545.828299820635	791.92282741151	478.007076063034	698.953146727329	529.144061842413	704.733352555086	890.435656400068	745.880344111448	668.524753684464	810.765978910757	419.931464054961	748.490624506691	474.448686797291	635.052551883533	649.115941677543
ENSMUSG00000000154	Slc22a18	1011.69455359112	1000.38102280972	708.880277173536	988.727504659	857.060324491456	1126.72915293522	1145.70842033374	1006.01468091382	827.997377143513	909.909068702611	858.61311804499	1055.53767445308	671.954417581669	1236.40889880925	827.770978055254
ENSMUSG00000000157	Itgb2l	0.719635551327429	0.778790494572912	0.655667145436772	1.15983497104491	0.392177902388686	0	1.16538723372658	0.702105975281806	0.397526194782847	0.393105395847759	0.379338425552945	0.330209710976454	0.376311591829417	0	2.05883594607321
ENSMUSG00000000159	Igsf5	1143.22646223633	1369.60122105924	859.11254649291	1050.75841613953	941.911597604021	1009.36078282614	1278.58505046374	990.496013679832	877.026456032134	1004.30782790882	706.128833645795	816.056042500364	608.339134582128	1074.68259391255	880.093120711783
ENSMUSG00000000167	Pih1d2	78.7703458417151	114.848015473292	66.4960022960924	89.9255613545611	82.0997012938431	45.2914248191698	81.4072766479504	90.4462960373417	72.786433552757	66.3432686347675	31.9013697014168	59.9034127903594	62.1680255437602	65.974968041227	111.992994716907
ENSMUSG00000000168	Dlat	1383.16299912955	1406.22961936682	1170.21538527419	1579.4451404085	1161.96015325518	1450.49460691091	1318.73722934132	936.692821460263	1248.77023282742	1125.0267938625	723.580483924823	1039.55587207354	919.918406546278	1386.14683287457	1091.53226770928
ENSMUSG00000000171	Sdhd	5849.34574730663	5687.85503121341	4548.56833029275	6369.71827592361	4490.44014560145	5998.74893030731	6077.28998912645	4206.7298417979	5026.6746378553	4708.68237732252	4008.61048029051	5123.48763240754	3450.3308038946	5854.97801073829	4341.45337409201
ENSMUSG00000000182	Fgf23	0.575786910442044	15.5759411482832	4.72531244935304	3.02295735418642	2.86010067778956	0	0	0.561851319053182	0	12.5935897397687	0	0	2.25248333507123	2.27971165776367	2.79242452941816
ENSMUSG00000000183	Fgf6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000184	Ccnd2	1782.37614873353	3505.72024855152	1794.43660713467	3273.6914368073	2266.64772310751	2190.30729124139	2288.86810897555	1626.8195502507	2801.37228427173	2423.08760979999	1596.92029493619	1596.27808611553	1581.00193979384	3088.88771837433	2082.29517817157
ENSMUSG00000000194	Gpr107	789.211675570595	1055.33208633631	676.857763247292	1061.70530957317	876.292792741834	1165.22179516849	1052.77216906075	867.562590270884	1065.62777542125	919.767173522093	645.062662628139	815.523074568032	718.398980217088	1091.06937722283	961.889587031026
ENSMUSG00000000197	Nalcn	6.17372115105637	1.72690229330297	1.78417019812022	8.59332632322476	5.07140879213136	7.03343683634211	0.714391532140969	3.3043475668525	13.4364724356358	8.19664297833372	2.36956997840941	3.95277475912039	13.3489188098441	11.3376432229465	4.64574853005224
ENSMUSG00000000202	Btbd17	34.5378696367106	44.9537124468474	35.9373230732475	31.0448792706776	17.7975915078947	13.8756724526598	11.5366126754606	37.8794373891596	1.85855967930564	16.0946606843994	11.9629192655248	12.7210572754479	5.03008252526525	6.51770185137502	11.4088928615985
ENSMUSG00000000204	Slfn4	1036.37830981053	3335.19641311666	2139.52584695265	789.161591776147	1098.00000068564	1468.30388268558	3766.58504472689	1271.11951384636	2555.61846348216	1120.38104832986	1513.41674157735	1658.87867640189	910.423633383236	3117.1795924984	956.861374676805
ENSMUSG00000000214	Th	3.70725019497771	2.87798089564672	3.09479361026723	7.96350905270459	7.88461508910977	6.38574221062098	5.96586295305809	9.74704693421566	10.6516462542947	1.7450622330829	5.79241523106362	2.68032139985637	3.43578941439926	1.11076457589127	3.61253036056609
ENSMUSG00000000215	Ins2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000216	Scnn1g	82.6846838643597	48.0031147558501	57.7025001516441	203.849608406816	25.5177175449798	49.1731762945437	29.5494347749001	32.8082576763935	138.177600888142	75.3087348582107	34.3713259929778	38.9659585640095	45.6826140630291	121.65932573087	28.7200432608152
ENSMUSG00000000223	Drp2	13.154642548053	30.7557054466586	9.22307600348041	19.2055049273209	13.3165692736251	20.0932411835108	27.1838214448169	17.2242782586601	24.9346991527524	43.9485091128984	10.0950986163091	17.1568784351275	13.8318024447345	20.4582975474674	12.9714934633652
ENSMUSG00000000244	Tspan32	62.9119337985776	123.252127459784	185.699159932498	191.648401499258	70.7299662622522	86.3635682715636	117.432258362864	16.0087258366477	98.3438556648934	195.771192782987	28.1427926296746	14.3065408711915	91.7955626595047	104.204489857764	256.585916082945
ENSMUSG00000000247	Lhx2	0.710147889915202	4.2259447353825	1.6210404560654	8.75520500962731	1.23086335837008	0.638901498877359	0	1.38632712862842	0.392470483891563	3.10482844824727	0	0.596552199117457	0.694393098274991	0.35119700503352	1.80410559727867
ENSMUSG00000000248	Clec2g	1.27252366993996	10.4498808598193	1.52205905623799	3.60066758223662	1.69145879270716	1.73141793591957	2.74287846332872	12.7216838262426	2.63074418450877	0	0.818736815950489	1.42512835967509	1.64475203897358	6.40032789422233	1.64680759798362
ENSMUSG00000000253	Gmpr	303.904418872656	528.028924536804	353.821166324167	473.375808162711	355.635309392837	427.190606222765	393.594115954144	228.775401376401	447.548570194724	305.366667705374	218.547147706659	306.9697625223	309.865142248665	364.705099557984	399.50336933857
ENSMUSG00000000263	Glra1	0	2.51807468169409	0	0.610897920758006	0	0.599431005735581	1.59335187511716	1.13536035604793	0	0.636230687362397	0	0.48850341010533	0	0.501950232236082	0
ENSMUSG00000000266	Mid2	394.300645398554	515.995517588779	317.497802251046	490.591667555356	331.361140821064	506.218261980774	418.893209488178	341.338053737166	535.686284831279	459.860091880439	328.507883576492	384.143034056537	383.281221225367	458.815429100617	355.947827885408
ENSMUSG00000000275	Trim25	555.355195922913	1275.52735452413	705.821501418746	819.151993204768	686.896856723638	825.241578706509	980.576926794365	944.493101906424	970.981887680335	727.875472779204	616.357852434067	882.281178527231	424.683857019949	818.767051551449	603.061779429279
ENSMUSG00000000276	Dgke	95.3885911595318	144.412740242829	82.9125955388082	113.888376194891	100.681029000649	105.97381837566	103.37921983117	78.4924286151509	122.600085112341	116.537444553501	49.54504525166	66.3167733649478	84.7052391519264	99.3512532949088	107.815658066407
ENSMUSG00000000278	Scpep1	644.373107787334	886.56328590756	539.894823940075	682.640449793956	635.530878209547	823.419429896744	800.230514757615	579.915677085494	726.005106217683	907.685932371937	459.324943389164	697.619613494688	454.710376069094	922.147779700615	602.835441737658
ENSMUSG00000000282	Mnt	103.917392414823	232.409897058797	110.790686489378	145.931645318643	109.310019010757	127.236782015765	127.147118073862	143.112824553515	179.528528120183	117.992491854084	110.33892880841	143.887153504967	80.1868471376619	140.939553650369	130.158000709572
ENSMUSG00000000290	Itgb2	160.836869330378	446.562932320155	190.14926076058	176.226057048755	125.897161543027	230.994180391926	348.693407894018	224.260533756461	196.082666617758	417.957773278638	125.353711749201	202.430275293517	90.7694215368155	272.100830908974	123.933814635721
ENSMUSG00000000295	Hddc2	614.673303448659	791.288506928908	457.193731748094	591.459826074547	481.850002636808	466.231616236372	607.090446206638	484.602971685316	339.279885308834	402.412005067751	322.927669807695	435.946425677351	227.752280772817	581.555124933517	473.084313162491
ENSMUSG00000000296	Tpd52l1	155.832270607028	74.2970069527306	88.8258878942978	164.025362540253	157.003821832484	101.700161574276	167.145756550142	224.202679615869	51.201360495419	76.6223122739988	119.996034859247	163.04784584541	75.3740622480973	112.293329567545	136.199275125239
ENSMUSG00000000301	Pemt	168.576268621852	210.130713613715	116.292650873149	145.639853763874	153.402313819686	185.485845300255	154.245401147904	129.983772272991	84.5781258722716	125.534315155711	133.129381476086	162.080621220089	59.4671464338487	198.750935958958	108.098077952327
ENSMUSG00000000303	Cdh1	5553.32578907494	9970.02060864685	5908.17108358952	8384.67344665114	6503.72871470273	7436.91513964157	7084.33673552994	7817.2641120172	6510.71475419716	5878.44869686065	4452.10552262042	6154.30477066089	3940.35012977283	8403.43235146276	5729.41432414714
ENSMUSG00000000305	Cdh4	7.06780840150862	3.79922879754151	5.61391085751636	5.92455496271093	3.5229159003116	9.43814015727254	16.942637708448	4.62130765331931	5.56047842371398	6.00494439983691	2.50200389308842	9.25524987930135	5.4899474563615	12.3968675153603	6.82532023292792
ENSMUSG00000000308	Ckmt1	24338.0479873155	16714.1210549367	17546.1189113731	23269.6752156315	18075.3276198248	24266.4472753847	15939.1939785123	10938.2468178973	23744.5840053876	21846.939002284	16373.1828824678	13047.7245787831	24853.8018359425	31864.9485856582	15005.7687230441
ENSMUSG00000000317	Bcl6b	23.3115407688427	57.5428607916186	28.9486743127247	62.9323002507638	29.8579261934758	34.276830799951	29.6832955054753	20.6488958224129	37.0474793361571	39.7545060573935	10.5908601726748	20.2814408343267	17.1194307260977	31.1044769999098	33.762016678832
ENSMUSG00000000318	Clec10a	23.0997447783698	62.5628655655406	14.8968360794971	27.6772744283237	18.0979046879294	54.4901001364324	38.1668313434067	19.6603068593311	85.1082389222166	62.3974636290903	20.1838970542513	28.6064929086348	34.0855016829126	39.8660309154055	31.6647100215647
ENSMUSG00000000320	Alox12	240.999083635587	796.558599706593	502.265372538109	847.184714916748	379.103794673705	296.204758255524	326.771306886753	255.457528274503	512.106616641978	195.571085816903	76.7978465687306	212.443402743035	238.66432544339	178.36540858335	386.849820064499
ENSMUSG00000000326	Comt	1919.14321340799	2275.68069049487	1543.9585893957	2368.7438186398	1834.97307739688	2199.23677069784	2486.83464599907	1628.25522355806	2060.18809247431	2038.89842102259	1222.41847986819	1865.32159187037	1411.54108295316	1913.44294539683	2100.74324020639
ENSMUSG00000000339	Rtca	565.336251396476	748.142332218144	485.472893705898	685.130117976721	515.965371179407	628.102750491965	721.769888846699	530.23714477166	589.460366021309	508.12011182529	430.940505075186	552.05137767119	410.246145481512	677.357665757406	541.704611120606
ENSMUSG00000000340	Dbt	307.149484418838	326.721294694751	223.263345897095	391.764512722383	262.240160549661	335.792046203183	334.901738771339	249.07883774354	269.40249441031	290.951223516218	212.105345495499	269.567863738779	223.392741932117	348.536584723903	245.037437150878
ENSMUSG00000000346	Dazap2	2407.97677704397	3731.05916544234	2253.03666011205	3126.52092881704	2149.36989876742	2801.75814649285	2875.74920904232	2264.28025738226	2551.52812551888	2544.96563428138	1716.07543822002	2402.92224235147	1745.9590894278	2887.04049778349	2231.89361115885
ENSMUSG00000000355	Mcts1	1031.39810793081	1120.13900608537	782.897240990851	1000.46597580363	753.649572931573	938.670273110019	1187.67767581839	824.720875080661	988.017724936803	889.124075609871	608.963265396993	852.078530537519	670.016130174405	931.993655420136	809.085094034697
ENSMUSG00000000359	Rem1	64.9389405581899	105.28871217061	39.8823953431813	76.7794117570066	78.49209505489	103.312142823156	59.3874008013805	35.051028828704	124.853860760923	144.436313712028	56.0944191033658	91.3545032973336	88.1974632464078	82.474500976533	91.2337436026195
ENSMUSG00000000365	Rnf17	2.78191786408519	0.403177213903898	1.45923091735985	3.82699030376656	1.86778557785731	4.10122476690947	1.50683926321704	0	2.1849711063197	3.74569803959326	3.44611946529881	1.34359659482756	8.19768662235134	0	5.11231890471732
ENSMUSG00000000374	Trappc10	1141.90846199383	1597.72440147271	881.591411961375	1216.22117627797	990.691667341477	1232.22068999059	1491.68790421067	911.690021415327	1133.5161960847	1136.67488152486	780.191439552888	929.804617349918	784.612214688271	1447.77349938136	922.475723997362
ENSMUSG00000000378	Ccm2	553.512663542338	796.310524307479	529.265595964149	594.228554666304	508.189415392705	622.85908956342	760.907960652442	600.37862868633	530.549180342799	610.721587970444	379.738851352371	609.308625899222	368.840963962995	678.063128642427	522.987354553148
ENSMUSG00000000381	Wap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000384	Tbrg4	861.31661825912	1101.49060517917	692.901415969523	1004.12805244196	834.535172836265	928.949333375511	1011.37436445039	660.483686351545	761.893856795393	648.465346078111	726.973338245747	887.397589833038	545.481459025741	1234.13355924731	728.975580119984
ENSMUSG00000000385	Tmprss2	6483.49087074839	6859.21128167892	4927.72426659217	6639.34222565327	5725.35008466118	7447.18807481413	5465.57750920493	4448.94847457376	5906.87852447878	7048.80502491336	4480.21574697267	4465.72136807364	4336.28826165113	8038.32661658542	4879.50400425113
ENSMUSG00000000386	Mx1	39.2366161171661	217.483195918882	257.695975665853	43.3134469464515	67.1648845522126	65.5320593127346	348.828359774653	108.782510603888	114.963584477938	54.0125278717963	81.6018887762463	184.066023390749	26.9654334009321	73.0303536003323	50.5587845401241
ENSMUSG00000000392	Fap	28.8956715321392	39.8117263302923	27.4548472973403	34.4750756284947	17.4956803969423	56.4739557317862	35.3115644238979	22.9454662569009	44.2631171500076	43.7989294894847	24.8605819370943	31.9389875826856	29.840922375713	37.1306543860164	20.8830672065378
ENSMUSG00000000394	Gcg	467.57820596899	120.144753386438	240.276264837266	478.855364252891	511.572691697305	774.240733253509	149.726247295828	314.89556173054	327.820396720864	282.156862765609	705.110651927081	425.871088319008	469.849849906671	513.62772183067	225.750485935059
ENSMUSG00000000399	Ndufa9	2493.28194585681	2570.6120197148	1806.28137003023	2538.14609979777	1934.49505209796	2433.60443617493	2418.65171838189	1666.37523714512	1983.11381341822	2027.05726818364	1638.98294116056	2029.85936301102	1457.00940065503	2489.21942083096	1751.68327675627
ENSMUSG00000000402	Egfl6	9.72620832773463	85.4016843598408	3.07370420804682	2.7479567223309	2.98689160448898	16.572678236787	53.6428854319227	31.0355966715091	6.61638540635245	3.68005254221381	2.16569933051255	28.9097813725173	18.2894990409621	5.55003933499226	6.17389624947017
ENSMUSG00000000409	Lck	94.9121750186179	161.518523437923	126.005860832889	99.6290987710171	68.8598979259409	126.205699173443	203.740669323181	153.628086136805	90.1933800775627	121.087508519804	44.6065645272577	151.420373282994	38.6539774659679	83.1159799207282	81.6050502566699
ENSMUSG00000000411	Tssk3	0	0	0	0	0	0	0.891937234761209	0	2.83293913863103	0	0	0.714342760726636	0	0	0.824558924784847
ENSMUSG00000000416	Cttnbp2	133.752271090973	79.332762545644	115.128942397819	108.142254349625	83.7224164462513	211.279713990752	132.860964332705	169.796942676731	116.501692442407	118.250001085288	152.126241617874	156.074555669102	83.7256177845186	131.474933094679	116.425999209598
ENSMUSG00000000420	Galnt1	2086.86384477564	2468.11255882619	1666.48754237713	2291.51282565316	2062.81408991729	1775.63017200068	2165.29945649311	1988.55205744477	1381.00807653041	1844.9524867768	1161.55370628791	1469.36841690965	1054.61421419588	2053.25437220616	1708.98986092759
ENSMUSG00000000435	Myf5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.480398402274454
ENSMUSG00000000439	Mkrn2	332.387626808664	393.598222077476	198.36904992135	316.518001864544	291.316731135185	303.637710612858	384.001504019511	269.342522016579	301.102236958536	276.257178100767	179.310886459884	289.270012693071	245.567203278046	328.715351985423	332.444968862173
ENSMUSG00000000440	Pparg	679.816264395112	767.592887333753	485.546249620203	647.909411129304	833.315429772649	855.22472172554	736.445506426914	831.654501948917	460.215570129012	586.42347613208	546.159937346747	905.79648364085	395.619273256134	856.051401921473	579.765738145858
ENSMUSG00000000441	Raf1	1672.55793027091	2382.37371943538	1495.51277965589	1877.79461478925	1482.82702952258	2027.85222238746	2137.77846967975	1540.28890789028	1925.25903694529	1706.92453524413	1054.68807622668	1561.79419181431	1388.17198035712	1840.30072499851	1669.84706741336
ENSMUSG00000000486	Septin1	112.731001851982	208.236415116353	143.23725650168	145.035617030845	90.2602366583654	166.972882791713	213.58444061984	146.731894300697	146.814897908316	168.087582118664	83.9256913432136	202.974440200992	84.6266164779659	117.597270354839	114.542876311695
ENSMUSG00000000489	Pdgfb	104.536729831221	208.949270932537	127.634619400842	160.853297060753	86.9161911883383	120.266750327247	134.333588247612	126.648723635287	127.540686506643	152.059634880762	99.0621302075926	132.774256731598	81.5778574930185	138.739464583883	105.204805918891
ENSMUSG00000000530	Acvrl1	255.421434687074	328.757875590334	191.212836889574	314.400690134285	310.312151225538	471.317119174915	355.227760028337	307.606917526461	461.133600174894	593.014123876609	197.178895220819	330.774572097911	258.097658444135	404.422058821504	338.767189959851
ENSMUSG00000000531	Tamalin	66.0838444817654	200.764926623251	105.728383672281	138.753841095437	70.3060254065185	119.413777592339	93.1447388737413	87.3089579514347	140.628013557019	128.396585660412	47.6065949168685	96.9085667687347	61.1466811009071	97.3667001447272	82.8602534698611
ENSMUSG00000000532	Acvr1b	607.83063083224	774.090843956364	480.503783704713	742.304905357049	538.062016461956	810.092834983544	670.331944898524	663.175171032327	648.198586120585	636.561184241171	460.723973493535	588.428894707181	516.081402441438	797.613548728396	646.040595033599
ENSMUSG00000000538	Tom1l2	348.418172137423	470.188723284449	281.040928382808	421.42883127479	360.992291267557	508.839915005266	342.968494255995	322.587953979602	636.472283227366	413.328580957333	287.807742042239	341.871340376399	448.887555110368	531.858941027808	364.330525542604
ENSMUSG00000000544	Gpa33	6174.56697963806	8416.38869984036	5283.23363448638	6892.03122891895	5773.19060362982	6828.94159146173	6601.6543089894	5506.16030468581	6219.96500603058	7064.65422416755	4179.77726675802	5081.00841067548	4753.93458543879	8416.39670860836	5226.02259051085
ENSMUSG00000000552	Zfp385a	41.0567490565118	59.3601990372969	36.0839333477525	50.7133170374915	37.8125893562868	73.6194095763429	64.7126417602828	59.4353543531563	63.7815093432703	77.648711497133	35.3357999928035	74.9751476667883	36.4009849861096	61.2940088696365	48.9339075912546
ENSMUSG00000000555	Itga5	455.645438672812	598.231374835906	308.258917658742	732.43692725891	445.482203716862	454.13113019854	250.911086417045	261.514473031098	779.107480971283	787.058810042448	385.200715489532	399.001662604619	486.836769002661	776.711021021462	481.409053638592
ENSMUSG00000000560	Gabra2	0.256630540830732	0	0	0	1.73072223811511	1.32188692515982	0	0	0	0.499166092681461	0	0	0.501802383294002	0.330261392332216	0.498512113985527
ENSMUSG00000000561	Wdr77	660.817293752927	916.399187277398	517.361288512403	801.561057703088	521.579913429403	503.972308115776	800.329107959465	588.525082805804	465.53280524395	507.560973714921	376.532659340911	575.850649392669	342.19130751842	672.474497153901	512.199417139597
ENSMUSG00000000562	Adora3	10.2322288256868	7.92235568673039	2.35849250642113	13.7495980243437	10.6692869054138	6.83332419628764	20.8776755516183	22.4390072001166	11.7144169503948	9.20779055311897	5.22696120573867	6.87348753505425	5.80304470331265	20.596228762875	6.27052503320059
ENSMUSG00000000563	Atp5pb	6974.76415441541	6964.80569099478	5325.70863839658	7241.95729450072	5659.4715671086	6688.88975370112	6826.32732827613	4774.4222568053	5410.05177281907	5426.59495277499	4413.80351013759	5494.19825767758	4015.77242679022	7098.71937667957	5022.39048674274
ENSMUSG00000000567	Sox9	712.641789486416	908.219043186509	849.222023067953	1021.90810261064	566.127879436576	826.893148741717	1008.07885745132	1091.66914801988	793.302912708135	461.516480963274	488.511873431072	885.490991542228	406.633602434719	838.17440656494	861.254391785568
ENSMUSG00000000568	Hnrnpd	1043.42107934621	2155.43084414394	1171.77082177921	1730.88787406693	1448.70226905949	1302.98970695131	1343.81018202542	1014.07892540194	1184.84860328494	1077.28112491186	772.007481820516	970.860408458607	668.311888586627	1639.85207059913	1035.98437768236
ENSMUSG00000000579	Dynlt1c	188.617633642881	278.698972690187	181.51147490861	168.206775329564	131.508834039538	301.860118903243	216.002429152803	223.924233936712	268.822025140626	194.867040360515	171.343764205271	165.639399889984	188.173857156102	241.122976530463	156.095730976897
ENSMUSG00000000581	C1d	1120.33006015612	1993.87500001546	1137.77399452118	1392.56035527217	1201.74377409311	1318.17397806121	1372.5983058156	1032.83843822368	1161.50846195469	1213.24392983658	816.92280715534	960.275426830955	927.216085967662	1540.40391652656	971.738089096723
ENSMUSG00000000594	Gm2a	317.955074737764	577.732777725522	339.146564475131	439.4201081005	315.680253395012	497.779620385097	536.419579543717	364.701966900802	496.750681625638	607.340327567548	258.275994386822	392.868064719425	265.85351457969	445.653739091532	258.78078901734
ENSMUSG00000000600	Krit1	637.343856385775	986.087679602356	593.852584217195	782.183268446995	534.196686793552	991.9197931713	1059.96982352262	743.397032965337	995.755105418328	705.581467581986	489.192787336799	704.240825499543	660.548395279266	769.173695976397	725.157035585372
ENSMUSG00000000605	Clcn4	1038.54089025822	1297.87242889532	837.225064422182	1142.8063737996	833.171061605854	1082.6414007171	1113.97045029564	978.216019788021	1016.10574797997	1014.30289720275	659.677904918531	867.763592864632	767.590888123512	1173.69114215778	964.46863136685
ENSMUSG00000000606	Vmn2r88	0	0	0	0	0	0	0	0	0	0	0	0	0.229168748367527	0	0
ENSMUSG00000000617	Grm6	0	0.654621538191006	1.88504727455171	0.483074063927358	0.302432884313377	0.311663114677939	0.316589395980429	0	0.334246104819099	1.79191850065827	0.58359958037337	0.25417537796792	0	0.299152248960801	0.587573986723891
ENSMUSG00000000627	Sema4f	7.99560181750432	6.81546688211241	7.52671625377069	5.75298010955527	3.39579886526162	17.3293208870343	4.81692090952153	8.01551377896362	7.22427604835341	7.88353364614562	4.20555129645692	5.70010921577104	8.79611932681154	5.98825786269988	5.17787647871045
ENSMUSG00000000628	Hk2	1941.43907505513	4730.63484012657	1502.85063912798	2220.71267731192	1201.05441365086	1265.13458612975	3321.65882638039	2254.41420759439	1192.78064537655	1291.88746931103	1696.75518627793	1294.8991309289	784.565882512648	2379.21593441246	1000.22017644417
ENSMUSG00000000631	Myo18a	1232.13323292421	2374.17629319588	1249.82269939694	1705.45364621416	1499.66573203648	1688.58405204452	1748.52904047702	1948.88526018897	1617.8942138982	1507.02198129613	1078.32413258665	1352.46193126922	857.451995360203	1766.3832563395	1224.03708224741
ENSMUSG00000000632	Sez6	6.55337027914564	6.85239380219215	0.850278659666521	4.67252757688745	2.33177253904026	6.90284115873415	3.90432976291029	2.27651336697365	12.5048154074182	7.32643131378408	3.65483239904789	2.44886335051726	8.00391683523189	10.3526604807948	2.9449011340988
ENSMUSG00000000673	Haao	4.271587709505	36.1692619339898	52.0377445394968	13.0201782603881	9.18882021552177	24.1326380450793	19.7890974881868	5.82154574399855	33.6652087498884	23.925297475768	9.19844265220955	16.6166344900669	19.3389000412919	26.5641395642346	4.27500337334852
